ID_Transaccion,Fecha,Hora,ID_Cliente,Tipo_Cliente,Rubro,Region_Origen,Region_Destino,Tipo_Servicio,Peso_Kg,Monto_Servicio,ID_Sucursal,Estado_Envio,Fecha_Entrega_Real,Dias_Transito
ENV-2688,10/02/2025,15:06:41,C-3285,Particular,N/A,Antofagasta,La Araucanía,Económico,2.35,11760.0,S-03,Entregado,12/02/2025,2
ENV-2689,26/12/2024,16:27:51,C-1848,Particular,N/A,Metropolitana,Valparaíso,Económico,9.84,23744.0,S-05,Entregado,27/12/2024,1
ENV-2690,15/03/2025,17:01:55,C-4614,Particular,N/A,La Araucanía,La Araucanía,Certificado,0.69,11380.0,S-04,Entregado,16/03/2025,1
ENV-2691,25/01/2024,12:38:03,C-4058,Particular,N/A,Valparaíso,Valparaíso,Express,6.0,33000.0,S-02,Demorado,,
ENV-2692,06/02/2025,12:16:20,C-4575,Corporativo,Retail,Antofagasta,Biobío,Certificado,9.98,29960.0,S-01,Entregado,07/02/2025,1
ENV-2693,19/04/2024,16:01:08,C-2289,Particular,N/A,Antofagasta,Metropolitana,Certificado,6.05,22100.0,S-02,Entregado,20/04/2024,1
ENV-2694,12/12/2024,16:03:13,C-1000,Corporativo,Retail,Valparaíso,Valparaíso,Certificado,0.62,11240.0,S-04,Entregado,15/12/2024,3
ENV-2695,25/11/2024,13:47:06,C-4114,Particular,N/A,La Araucanía,Metropolitana,Express,1.33,18990.0,S-04,Entregado,29/11/2024,4
ENV-2696,14/02/2024,10:19:47,C-2362,Particular,N/A,Biobío,Biobío,Certificado,8.96,27920.0,S-03,En tránsito,,
ENV-2697,19/03/2025,14:33:49,C-194,Particular,N/A,La Araucanía,Antofagasta,Certificado,8.7,27400.0,S-04,Entregado,20/03/2025,1
ENV-2698,18/07/2024,10:05:33,C-2404,Particular,N/A,Biobío,Antofagasta,Express,5.53,31590.0,S-03,Entregado,19/07/2024,1
ENV-2699,04/03/2024,15:58:33,C-4308,Particular,N/A,La Araucanía,Antofagasta,Express,2.7,23100.0,S-05,Entregado,10/03/2024,6
ENV-2700,08/12/2024,09:23:59,C-508,Corporativo,Salud,Biobío,Antofagasta,Paquetería,5.15,24360.0,S-03,Entregado,11/12/2024,3
ENV-2701,17/08/2024,14:09:50,C-2345,Particular,N/A,Biobío,Metropolitana,Económico,2.61,12176.0,S-04,Demorado,,
ENV-2702,30/05/2024,15:25:39,C-451,Particular,N/A,La Araucanía,Biobío,Certificado,6.93,23860.0,S-01,Entregado,06/06/2024,7
ENV-2703,15/12/2024,12:18:31,C-756,Particular,N/A,Metropolitana,Antofagasta,Económico,6.08,17728.0,S-05,Entregado,22/12/2024,7
ENV-2704,17/09/2024,16:04:33,C-3034,Corporativo,Educación,Biobío,Metropolitana,Económico,7.9,20640.0,S-01,En tránsito,,
ENV-2705,11/09/2024,10:01:40,C-2917,Particular,N/A,Antofagasta,La Araucanía,Económico,4.93,15888.0,S-02,Entregado,16/09/2024,5
ENV-2706,20/07/2024,09:13:38,C-939,Particular,N/A,Metropolitana,Antofagasta,Paquetería,0.48,13152.0,S-01,Entregado,23/07/2024,3
ENV-2707,29/02/2024,17:55:44,C-4130,Particular,N/A,Metropolitana,Antofagasta,Económico,7.92,20672.0,S-05,Entregado,07/03/2024,7
ENV-2708,06/11/2024,13:30:32,C-3689,Corporativo,Salud,Biobío,Valparaíso,Económico,2.17,11472.0,S-04,Entregado,09/11/2024,3
ENV-2709,13/03/2025,10:49:54,C-2250,Corporativo,Banca,Metropolitana,Biobío,Paquetería,2.34,17616.0,S-01,Entregado,15/03/2025,2
ENV-2710,02/09/2024,10:58:44,C-282,Corporativo,Retail,Metropolitana,Valparaíso,Económico,5.46,16736.0,S-03,En tránsito,,
ENV-2711,24/02/2024,10:48:02,C-456,Corporativo,Tecnología,Biobío,Valparaíso,Económico,8.24,21184.0,S-02,Entregado,26/02/2024,2
ENV-2712,17/03/2024,09:40:47,C-4523,Particular,N/A,Valparaíso,La Araucanía,Express,9.5,43500.0,S-01,Entregado,20/03/2024,3
ENV-2713,16/07/2024,19:51:19,C-2238,Particular,N/A,Biobío,Metropolitana,Económico,2.48,11968.0,S-03,Entregado,18/07/2024,2
ENV-2714,10/11/2024,14:46:23,C-2775,Corporativo,Salud,Valparaíso,Biobío,Express,8.97,41910.0,S-01,Entregado,12/11/2024,2
ENV-2715,25/12/2024,13:59:19,C-2857,Particular,N/A,Biobío,Antofagasta,Express,9.12,42360.0,S-01,Entregado,28/12/2024,3
ENV-2716,13/04/2024,12:30:28,C-2009,Particular,N/A,Metropolitana,Valparaíso,Económico,7.47,19952.0,S-02,Entregado,16/04/2024,3
ENV-2717,26/03/2024,13:20:56,C-2299,Particular,N/A,Antofagasta,Biobío,Express,3.81,26430.0,S-03,Entregado,02/04/2024,7
ENV-2718,23/09/2024,17:44:26,C-4016,Particular,N/A,Biobío,Biobío,Económico,5.52,16832.0,S-04,Entregado,30/09/2024,7
ENV-2719,11/05/2024,10:08:44,C-2166,Corporativo,E-commerce,Metropolitana,Antofagasta,Certificado,1.46,12920.0,S-02,Entregado,17/05/2024,6
ENV-2720,01/08/2024,15:16:40,C-554,Particular,N/A,Metropolitana,Biobío,Paquetería,5.8,25920.0,S-04,Entregado,07/08/2024,6
ENV-2721,15/01/2025,19:16:27,C-1879,Corporativo,Banca,Biobío,La Araucanía,Económico,5.8,17280.0,S-03,Entregado,18/01/2025,3
ENV-2722,30/03/2025,19:30:38,C-3345,Particular,N/A,Metropolitana,Biobío,Económico,5.88,17408.0,S-03,Demorado,,
ENV-2723,01/10/2024,08:18:33,C-3119,Particular,N/A,Metropolitana,Biobío,Certificado,9.21,28420.0,S-01,Demorado,,
ENV-2724,27/05/2024,20:31:22,C-3850,Corporativo,Retail,Valparaíso,Antofagasta,Certificado,5.38,20760.0,S-05,Entregado,30/05/2024,3
ENV-2725,20/03/2025,15:08:28,C-1329,Corporativo,Retail,Antofagasta,Metropolitana,Express,2.48,22440.0,S-05,En tránsito,,
ENV-2726,09/09/2024,10:56:41,C-3383,Particular,N/A,Metropolitana,Biobío,Económico,5.5,16800.0,S-01,Entregado,10/09/2024,1
ENV-2727,20/11/2024,19:30:54,C-3755,Corporativo,Educación,Antofagasta,Biobío,Express,1.36,19080.0,S-03,Entregado,21/11/2024,1
ENV-2728,18/02/2025,10:56:14,C-3560,Particular,N/A,Biobío,Biobío,Económico,0.84,9344.0,S-01,Entregado,20/02/2025,2
ENV-2729,05/10/2024,12:04:43,C-1816,Corporativo,Salud,Biobío,Biobío,Paquetería,8.32,31968.0,S-02,Entregado,12/10/2024,7
ENV-2730,19/04/2024,16:36:37,C-3741,Corporativo,Retail,Metropolitana,Metropolitana,Express,7.26,36780.0,S-02,En tránsito,,
ENV-2731,07/02/2025,13:10:50,C-4206,Particular,N/A,Biobío,La Araucanía,Económico,0.93,9488.0,S-01,En tránsito,,
ENV-2732,23/01/2025,14:40:26,C-671,Particular,N/A,Biobío,Valparaíso,Express,5.62,31860.0,S-01,En tránsito,,
ENV-2733,15/11/2024,12:17:14,C-4160,Particular,N/A,Valparaíso,Biobío,Express,5.3,30900.0,S-01,Demorado,,
ENV-2734,21/06/2024,17:00:54,C-3233,Particular,N/A,Biobío,Biobío,Económico,5.12,16192.0,S-04,Demorado,,
ENV-2735,16/03/2025,14:22:05,C-3113,Corporativo,Banca,Biobío,Antofagasta,Express,0.42,16260.0,S-04,Entregado,18/03/2025,2
ENV-2736,05/09/2024,12:31:46,C-1546,Particular,N/A,Metropolitana,Metropolitana,Paquetería,9.61,35064.0,S-04,Entregado,09/09/2024,4
ENV-2737,22/02/2024,14:29:52,C-1646,Particular,N/A,Antofagasta,Valparaíso,Certificado,9.28,28560.0,S-05,Entregado,28/02/2024,6
ENV-2738,05/01/2024,08:27:16,C-1092,Corporativo,E-commerce,Metropolitana,Antofagasta,Económico,9.65,23440.0,S-05,Entregado,09/01/2024,4
ENV-2739,22/01/2025,15:33:09,C-308,Corporativo,Salud,La Araucanía,Valparaíso,Certificado,5.38,20760.0,S-02,Entregado,24/01/2025,2
ENV-2740,08/01/2025,13:09:13,C-1172,Particular,N/A,La Araucanía,Valparaíso,Express,1.35,19050.0,S-02,Reclamado,,
ENV-2741,02/12/2024,19:24:07,C-3743,Particular,N/A,Valparaíso,Biobío,Certificado,7.35,24700.0,S-04,Demorado,,
ENV-2742,26/06/2024,09:50:56,C-2878,Particular,N/A,La Araucanía,Valparaíso,Express,9.5,43500.0,S-04,En tránsito,,
ENV-2743,29/03/2025,17:09:30,C-2888,Particular,N/A,Valparaíso,Biobío,Económico,2.67,12272.0,S-03,Entregado,03/04/2025,5
ENV-2744,28/12/2024,14:51:28,C-769,Particular,N/A,La Araucanía,Valparaíso,Express,2.91,23730.0,S-02,Demorado,,
ENV-2745,16/05/2024,16:09:31,C-2077,Corporativo,Educación,Metropolitana,Valparaíso,Paquetería,4.53,22872.0,S-05,En tránsito,,
ENV-2746,29/01/2024,10:54:03,C-1975,Particular,N/A,Valparaíso,La Araucanía,Económico,1.67,10672.0,S-02,Entregado,30/01/2024,1
ENV-2747,03/10/2024,11:45:25,C-2619,Particular,N/A,Metropolitana,La Araucanía,Económico,5.73,17168.0,S-04,En tránsito,,
ENV-2748,16/11/2024,12:47:16,C-2538,Particular,N/A,La Araucanía,Valparaíso,Express,4.55,28650.0,S-05,Entregado,20/11/2024,4
ENV-2749,13/08/2024,15:18:02,C-146,Particular,N/A,Metropolitana,La Araucanía,Certificado,8.89,27780.0,S-05,En tránsito,,
ENV-2750,02/06/2024,12:13:01,C-2091,Corporativo,Banca,Metropolitana,La Araucanía,Económico,2.23,11568.0,S-03,Entregado,06/06/2024,4
ENV-2751,24/01/2025,17:20:25,C-3561,Particular,N/A,Biobío,Antofagasta,Certificado,1.76,13520.0,S-05,Entregado,28/01/2025,4
ENV-2752,07/03/2025,20:18:15,C-3728,Corporativo,Tecnología,Metropolitana,Biobío,Certificado,5.01,20020.0,S-01,Entregado,10/03/2025,3
ENV-2753,21/02/2024,12:52:27,C-2175,Particular,N/A,La Araucanía,Valparaíso,Express,5.21,30630.0,S-04,Demorado,,
ENV-2754,27/04/2024,12:28:57,C-2792,Corporativo,Salud,Antofagasta,Valparaíso,Express,4.12,27360.0,S-03,En tránsito,,
ENV-2755,17/09/2024,13:52:43,C-682,Particular,N/A,Biobío,Biobío,Certificado,2.44,14880.0,S-01,Entregado,23/09/2024,6
ENV-2756,20/05/2024,19:17:07,C-102,Corporativo,Tecnología,Antofagasta,Metropolitana,Económico,5.41,16656.0,S-03,Entregado,23/05/2024,3
ENV-2757,18/05/2024,14:02:52,C-2202,Corporativo,E-commerce,La Araucanía,La Araucanía,Certificado,9.63,29260.0,S-04,Entregado,22/05/2024,4
ENV-2758,27/12/2024,12:13:46,C-3487,Corporativo,E-commerce,Antofagasta,Metropolitana,Económico,2.64,12224.0,S-01,Entregado,03/01/2025,7
ENV-2759,06/05/2024,17:06:38,C-1267,Corporativo,Tecnología,Antofagasta,Valparaíso,Paquetería,2.9,18960.0,S-01,En tránsito,,
ENV-2760,29/07/2024,19:16:01,C-1894,Corporativo,E-commerce,Valparaíso,Valparaíso,Económico,0.41,8656.0,S-02,En tránsito,,
ENV-2761,16/03/2024,11:21:07,C-4894,Particular,N/A,Metropolitana,Antofagasta,Paquetería,8.77,33048.0,S-01,En tránsito,,
ENV-2762,07/03/2024,14:57:29,C-3043,Corporativo,Salud,Biobío,Metropolitana,Express,2.82,23460.0,S-01,Entregado,12/03/2024,5
ENV-2763,11/05/2024,12:17:23,C-3155,Particular,N/A,Metropolitana,La Araucanía,Certificado,0.69,11380.0,S-02,Entregado,16/05/2024,5
ENV-2764,09/04/2024,10:31:03,C-41,Particular,N/A,La Araucanía,La Araucanía,Express,7.55,37650.0,S-02,Entregado,10/04/2024,1
ENV-2765,27/07/2024,10:56:28,C-1936,Corporativo,Banca,La Araucanía,Valparaíso,Express,9.3,42900.0,S-02,Entregado,02/08/2024,6
ENV-2766,14/10/2024,13:56:00,C-4466,Corporativo,Tecnología,La Araucanía,Biobío,Económico,4.3,14880.0,S-05,Entregado,17/10/2024,3
ENV-2767,18/11/2024,15:40:15,C-1436,Corporativo,E-commerce,La Araucanía,Biobío,Express,3.32,24960.0,S-02,Entregado,24/11/2024,6
ENV-2768,02/11/2024,10:09:13,C-1819,Corporativo,Educación,Metropolitana,Antofagasta,Paquetería,6.92,28608.0,S-02,En tránsito,,
ENV-2769,30/01/2024,15:55:10,C-982,Particular,N/A,Antofagasta,Valparaíso,Certificado,2.15,14300.0,S-04,En tránsito,,
ENV-2770,29/09/2024,17:22:14,C-1573,Particular,N/A,La Araucanía,Valparaíso,Certificado,5.56,21120.0,S-05,En tránsito,,
ENV-2771,03/03/2025,18:49:44,C-772,Particular,N/A,Metropolitana,Antofagasta,Económico,5.0,16000.0,S-03,Entregado,04/03/2025,1
ENV-2772,07/11/2024,18:56:13,C-1582,Particular,N/A,Biobío,Antofagasta,Económico,5.91,17456.0,S-02,Entregado,14/11/2024,7
ENV-2773,17/09/2024,17:03:38,C-1892,Corporativo,Retail,Valparaíso,Metropolitana,Económico,8.37,21392.0,S-03,En tránsito,,
ENV-2774,17/03/2024,13:17:42,C-348,Particular,N/A,Biobío,Valparaíso,Económico,6.87,18992.0,S-05,Entregado,23/03/2024,6
ENV-2775,30/07/2024,18:29:29,C-3392,Particular,N/A,Antofagasta,Biobío,Paquetería,8.84,33216.0,S-01,Entregado,06/08/2024,7
ENV-2776,18/05/2024,13:27:27,C-2802,Particular,N/A,Biobío,La Araucanía,Express,2.87,23610.0,S-01,Entregado,19/05/2024,1
ENV-2777,23/05/2024,09:14:22,C-1181,Corporativo,Banca,Biobío,Antofagasta,Económico,2.57,12112.0,S-01,Demorado,,
ENV-2778,02/09/2024,08:20:06,C-104,Particular,N/A,Antofagasta,Biobío,Paquetería,1.96,16704.0,S-04,Reclamado,,
ENV-2779,22/12/2024,14:34:45,C-3820,Particular,N/A,Biobío,Biobío,Económico,0.18,8288.0,S-05,Entregado,26/12/2024,4
ENV-2780,05/06/2024,19:31:21,C-4891,Particular,N/A,Metropolitana,La Araucanía,Paquetería,6.61,27864.0,S-03,Entregado,09/06/2024,4
ENV-2781,16/05/2024,10:57:12,C-1774,Particular,N/A,Metropolitana,Biobío,Certificado,3.78,17560.0,S-04,Entregado,19/05/2024,3
ENV-2782,08/09/2024,09:17:31,C-497,Particular,N/A,Biobío,Valparaíso,Certificado,1.74,13480.0,S-04,Entregado,15/09/2024,7
ENV-2783,19/04/2024,15:29:20,C-282,Particular,N/A,Metropolitana,Valparaíso,Express,2.67,23010.0,S-04,Demorado,,
ENV-2784,12/09/2024,15:34:05,C-820,Particular,N/A,Biobío,Metropolitana,Paquetería,1.91,16584.0,S-05,Entregado,18/09/2024,6
ENV-2785,07/07/2024,13:17:46,C-296,Particular,N/A,Metropolitana,Metropolitana,Express,1.86,20580.0,S-02,Demorado,,
ENV-2786,02/11/2024,13:41:07,C-1538,Particular,N/A,Valparaíso,Valparaíso,Certificado,2.35,14700.0,S-03,Reclamado,,
ENV-2787,28/08/2024,19:36:51,C-2896,Particular,N/A,Metropolitana,Antofagasta,Express,1.05,18150.0,S-04,Demorado,,
ENV-2788,03/05/2024,10:57:26,C-516,Corporativo,Banca,Antofagasta,Valparaíso,Express,5.49,31470.0,S-03,Entregado,07/05/2024,4
ENV-2789,22/06/2024,10:09:58,C-3085,Particular,N/A,Valparaíso,Biobío,Económico,8.38,21408.0,S-01,En tránsito,,
ENV-2790,31/03/2024,17:24:06,C-4682,Particular,N/A,Antofagasta,La Araucanía,Paquetería,3.53,20472.0,S-05,Entregado,02/04/2024,2
ENV-2791,06/11/2024,14:58:46,C-4893,Particular,N/A,La Araucanía,Antofagasta,Económico,9.13,22608.0,S-02,En tránsito,,
ENV-2792,23/01/2025,16:13:09,C-1778,Particular,N/A,La Araucanía,Metropolitana,Económico,6.87,18992.0,S-04,Demorado,,
ENV-2793,02/04/2024,08:35:43,C-2609,Particular,N/A,Antofagasta,Valparaíso,Express,8.28,39840.0,S-01,Entregado,05/04/2024,3
ENV-2794,13/01/2025,17:07:59,C-3205,Particular,N/A,Antofagasta,Biobío,Certificado,9.26,28520.0,S-03,Entregado,19/01/2025,6
ENV-2795,26/03/2025,09:05:41,C-2385,Corporativo,Retail,Antofagasta,La Araucanía,Certificado,7.22,24440.0,S-04,Entregado,28/03/2025,2
ENV-2796,24/10/2024,13:07:43,C-1406,Particular,N/A,Valparaíso,Valparaíso,Paquetería,7.73,30552.0,S-02,Entregado,31/10/2024,7
ENV-2797,21/12/2024,13:41:23,C-4867,Particular,N/A,La Araucanía,La Araucanía,Económico,0.83,9328.0,S-04,Entregado,26/12/2024,5
ENV-2798,18/08/2024,12:25:04,C-2394,Particular,N/A,Antofagasta,Antofagasta,Express,1.97,20910.0,S-01,En tránsito,,
ENV-2799,30/09/2024,14:54:52,C-2529,Particular,N/A,Antofagasta,La Araucanía,Express,3.21,24630.0,S-02,En tránsito,,
ENV-2800,17/03/2024,16:41:28,C-2288,Particular,N/A,Metropolitana,Valparaíso,Paquetería,3.41,20184.0,S-05,En tránsito,,
ENV-2801,30/01/2024,12:47:49,C-4771,Corporativo,Tecnología,La Araucanía,Biobío,Certificado,4.71,19420.0,S-01,En tránsito,,
ENV-2802,15/09/2024,12:28:25,C-2969,Corporativo,Salud,Biobío,Valparaíso,Paquetería,1.04,14496.0,S-01,En tránsito,,
ENV-2803,15/06/2024,14:38:08,C-1871,Particular,N/A,Biobío,Biobío,Paquetería,3.51,20424.0,S-02,Demorado,,
ENV-2804,27/09/2024,15:38:30,C-1804,Particular,N/A,Antofagasta,Biobío,Económico,0.82,9312.0,S-04,En tránsito,,
ENV-2805,19/12/2024,14:55:06,C-979,Particular,N/A,Biobío,Valparaíso,Certificado,3.3,16600.0,S-04,Entregado,20/12/2024,1
ENV-2806,10/03/2024,12:40:53,C-3096,Corporativo,Retail,Valparaíso,La Araucanía,Certificado,6.65,23300.0,S-02,Demorado,,
ENV-2807,26/11/2024,10:16:42,C-1166,Corporativo,Retail,La Araucanía,Biobío,Económico,0.13,8208.0,S-04,Reclamado,,
ENV-2808,24/01/2025,08:06:49,C-2950,Corporativo,E-commerce,Antofagasta,La Araucanía,Express,2.92,23760.0,S-02,En tránsito,,
ENV-2809,19/02/2025,10:46:42,C-2327,Corporativo,Tecnología,Valparaíso,Metropolitana,Express,0.82,17460.0,S-01,Entregado,26/02/2025,7
ENV-2810,19/04/2024,08:00:56,C-2881,Particular,N/A,Biobío,Valparaíso,Económico,7.14,19424.0,S-02,Entregado,22/04/2024,3
ENV-2811,10/06/2024,13:21:02,C-4891,Particular,N/A,Antofagasta,La Araucanía,Express,8.43,40290.0,S-02,Entregado,11/06/2024,1
ENV-2812,14/11/2024,10:26:28,C-4317,Particular,N/A,Biobío,Metropolitana,Paquetería,9.79,35496.0,S-02,Entregado,18/11/2024,4
ENV-2813,09/09/2024,17:01:27,C-4849,Corporativo,Retail,La Araucanía,Antofagasta,Económico,6.21,17936.0,S-02,Entregado,10/09/2024,1
ENV-2814,02/09/2024,16:36:25,C-2919,Particular,N/A,Metropolitana,Metropolitana,Certificado,2.33,14660.0,S-04,Demorado,,
ENV-2815,17/06/2024,09:55:43,C-432,Particular,N/A,La Araucanía,Biobío,Paquetería,2.36,17664.0,S-01,En tránsito,,
ENV-2816,01/03/2024,14:03:01,C-4293,Particular,N/A,Metropolitana,Metropolitana,Paquetería,4.99,23976.0,S-05,Entregado,08/03/2024,7
ENV-2817,06/03/2024,10:15:55,C-466,Particular,N/A,Antofagasta,Valparaíso,Paquetería,9.32,34368.0,S-01,Entregado,10/03/2024,4
ENV-2818,30/03/2025,13:41:24,C-741,Corporativo,E-commerce,Antofagasta,La Araucanía,Certificado,6.32,22640.0,S-05,Entregado,31/03/2025,1
ENV-2819,12/03/2024,13:08:18,C-3557,Particular,N/A,La Araucanía,Antofagasta,Paquetería,1.9,16560.0,S-05,Entregado,16/03/2024,4
ENV-2820,23/12/2024,17:08:36,C-2777,Corporativo,Tecnología,Biobío,Metropolitana,Certificado,5.21,20420.0,S-04,Entregado,25/12/2024,2
ENV-2821,11/05/2024,13:08:35,C-4306,Particular,N/A,Antofagasta,Biobío,Express,4.15,27450.0,S-03,Entregado,16/05/2024,5
ENV-2822,25/04/2024,10:48:09,C-2922,Particular,N/A,Antofagasta,Biobío,Paquetería,8.7,32880.0,S-04,Demorado,,
ENV-2823,15/02/2024,17:15:46,C-4427,Corporativo,Banca,La Araucanía,Metropolitana,Paquetería,1.13,14712.0,S-02,En tránsito,,
ENV-2824,21/11/2024,11:59:01,C-1973,Particular,N/A,Biobío,Metropolitana,Express,2.25,21750.0,S-01,Entregado,26/11/2024,5
ENV-2825,02/10/2024,11:31:35,C-2500,Corporativo,Banca,Valparaíso,Antofagasta,Express,7.62,37860.0,S-01,Entregado,09/10/2024,7
ENV-2826,28/02/2025,15:50:23,C-4256,Particular,N/A,Metropolitana,Metropolitana,Paquetería,9.74,35376.0,S-01,En tránsito,,
ENV-2827,25/12/2024,15:40:27,C-2340,Particular,N/A,La Araucanía,La Araucanía,Económico,8.11,20976.0,S-03,Entregado,29/12/2024,4
ENV-2828,26/01/2024,16:00:26,C-3165,Corporativo,Tecnología,Metropolitana,Metropolitana,Económico,5.75,17200.0,S-05,Reclamado,,
ENV-2829,15/10/2024,11:45:24,C-4233,Particular,N/A,Valparaíso,Valparaíso,Express,8.12,39360.0,S-01,Entregado,22/10/2024,7
ENV-2830,29/03/2024,12:39:59,C-4468,Particular,N/A,Valparaíso,Biobío,Certificado,3.85,17700.0,S-03,Entregado,01/04/2024,3
ENV-2831,16/12/2024,08:49:33,C-2644,Corporativo,E-commerce,Biobío,La Araucanía,Económico,2.47,11952.0,S-02,En tránsito,,
ENV-2832,29/02/2024,13:06:51,C-1367,Particular,N/A,Antofagasta,Valparaíso,Paquetería,4.48,22752.0,S-05,Entregado,07/03/2024,7
ENV-2833,25/04/2024,16:54:52,C-1219,Corporativo,Retail,Valparaíso,Valparaíso,Express,3.0,24000.0,S-05,En tránsito,,
ENV-2834,15/10/2024,20:53:52,C-4397,Particular,N/A,Antofagasta,Valparaíso,Económico,6.48,18368.0,S-05,Entregado,16/10/2024,1
ENV-2835,12/04/2024,11:27:16,C-821,Corporativo,Salud,Biobío,Metropolitana,Económico,9.17,22672.0,S-05,En tránsito,,
ENV-2836,14/09/2024,10:33:29,C-1244,Particular,N/A,La Araucanía,Valparaíso,Económico,6.75,18800.0,S-02,En tránsito,,
ENV-2837,17/10/2024,17:55:48,C-1823,Corporativo,Retail,Antofagasta,Biobío,Económico,7.86,20576.0,S-03,Entregado,22/10/2024,5
ENV-2838,03/12/2024,16:23:16,C-2479,Particular,N/A,Biobío,Metropolitana,Paquetería,9.21,34104.0,S-03,En tránsito,,
ENV-2839,28/03/2025,09:56:47,C-3561,Particular,N/A,Metropolitana,Antofagasta,Económico,7.35,19760.0,S-01,En tránsito,,
ENV-2840,06/06/2024,19:47:59,C-3457,Particular,N/A,Antofagasta,Valparaíso,Económico,4.62,15392.0,S-03,Entregado,12/06/2024,6
ENV-2841,04/08/2024,20:05:45,C-2160,Particular,N/A,La Araucanía,Metropolitana,Express,7.45,37350.0,S-02,Demorado,,
ENV-2842,16/06/2024,12:28:23,C-4128,Particular,N/A,Biobío,Metropolitana,Paquetería,9.91,35784.0,S-02,Entregado,22/06/2024,6
ENV-2843,03/01/2024,14:58:43,C-2997,Particular,N/A,Metropolitana,Biobío,Express,6.77,35310.0,S-02,Entregado,05/01/2024,2
ENV-2844,31/01/2025,16:28:31,C-2532,Particular,N/A,Antofagasta,Biobío,Económico,7.3,19680.0,S-04,Entregado,02/02/2025,2
ENV-2845,11/01/2024,14:34:01,C-3626,Particular,N/A,La Araucanía,La Araucanía,Certificado,1.44,12880.0,S-01,Entregado,17/01/2024,6
ENV-2846,24/02/2025,08:52:31,C-3665,Particular,N/A,Biobío,Antofagasta,Express,8.19,39570.0,S-02,En tránsito,,
ENV-2847,05/06/2024,13:48:14,C-463,Particular,N/A,La Araucanía,Antofagasta,Paquetería,9.3,34320.0,S-05,Entregado,11/06/2024,6
ENV-2848,24/02/2025,09:01:22,C-3727,Particular,N/A,Antofagasta,Valparaíso,Express,0.92,17760.0,S-03,En tránsito,,
ENV-2849,11/11/2024,09:45:11,C-4591,Corporativo,E-commerce,Valparaíso,La Araucanía,Express,9.23,42690.0,S-03,Entregado,13/11/2024,2
ENV-2850,22/04/2024,19:30:07,C-3361,Particular,N/A,Metropolitana,La Araucanía,Express,7.62,37860.0,S-01,Entregado,29/04/2024,7
ENV-2851,13/02/2024,11:09:29,C-3,Particular,N/A,Antofagasta,Biobío,Económico,2.6,12160.0,S-02,En tránsito,,
ENV-2852,15/01/2025,19:04:10,C-4729,Corporativo,Educación,La Araucanía,Valparaíso,Económico,0.44,8704.0,S-05,Entregado,20/01/2025,5
ENV-2853,24/04/2024,18:17:48,C-1014,Particular,N/A,Metropolitana,Valparaíso,Certificado,5.97,21940.0,S-02,Entregado,30/04/2024,6
ENV-2854,23/05/2024,15:57:44,C-2441,Particular,N/A,Valparaíso,La Araucanía,Paquetería,1.49,15576.0,S-03,Entregado,26/05/2024,3
ENV-2855,14/12/2024,20:11:14,C-4106,Particular,N/A,Valparaíso,Metropolitana,Económico,8.82,22112.0,S-01,Entregado,21/12/2024,7
ENV-2856,16/11/2024,09:41:28,C-1485,Corporativo,Educación,Antofagasta,Valparaíso,Certificado,6.47,22940.0,S-05,En tránsito,,
ENV-2857,16/03/2025,13:57:29,C-597,Corporativo,Retail,La Araucanía,Biobío,Express,0.51,16530.0,S-02,Entregado,18/03/2025,2
ENV-2858,23/06/2024,14:52:15,C-924,Particular,N/A,Metropolitana,Metropolitana,Paquetería,2.02,16848.0,S-03,Entregado,29/06/2024,6
ENV-2859,17/05/2024,08:19:30,C-1960,Corporativo,Salud,Metropolitana,Valparaíso,Económico,6.28,18048.0,S-05,Entregado,20/05/2024,3
ENV-2860,03/11/2024,10:12:11,C-2973,Corporativo,Educación,Antofagasta,Antofagasta,Express,5.31,30930.0,S-02,Entregado,06/11/2024,3
ENV-2861,03/01/2025,12:04:16,C-3671,Particular,N/A,Valparaíso,La Araucanía,Económico,2.97,12752.0,S-01,Entregado,04/01/2025,1
ENV-2862,22/09/2024,19:25:40,C-3003,Corporativo,Salud,Antofagasta,Biobío,Express,4.01,27030.0,S-03,Entregado,26/09/2024,4
ENV-2863,13/07/2024,16:49:37,C-2372,Particular,N/A,Valparaíso,Biobío,Express,2.54,22620.0,S-01,Entregado,16/07/2024,3
ENV-2864,12/01/2024,20:52:19,C-1231,Corporativo,Retail,La Araucanía,Metropolitana,Express,9.98,44940.0,S-01,En tránsito,,
ENV-2865,03/03/2024,15:11:29,C-2274,Particular,N/A,La Araucanía,Valparaíso,Express,8.84,41520.0,S-05,En tránsito,,
ENV-2866,17/06/2024,14:43:05,C-839,Particular,N/A,Metropolitana,La Araucanía,Paquetería,7.44,29856.0,S-02,En tránsito,,
ENV-2867,26/06/2024,20:22:38,C-1057,Corporativo,Educación,Valparaíso,La Araucanía,Paquetería,2.54,18096.0,S-05,Entregado,27/06/2024,1
